755.14,0.0,215.89,375.77
751.05,0.0,220.97,377.21
751.69,0.0,230.06,379.82
753.24,0.0,231.4,376.31
749.51,0.0,217.23,377.02
747.65,0.0,235.92,378.67
748.42,0.0,217.04,375.37
753.03,0.0,233.13,375.86
755.31,0.0,228.52,377.77
749.22,0.0,221.85,378.86
746.36,0.0,234.8,376.08
747.3,0.0,221.7,377.26
745.05,0.0,230.88,378.32
750.04,0.0,238.24,379.48
746.64,0.0,222.14,375.61
752.47,0.0,233.4,378.9
750.9,0.0,238.1,375.48
753.99,0.0,228.69,378.15
758.36,0.0,216.9,377.08
754.77,0.0,235.3,376.64
755.13,0.0,232.41,376.52
754.73,0.0,234.97,376.48
750.2,0.0,239.83,377.54
745.75,0.0,237.82,378.71
754.56,0.0,222.58,375.13
757.03,0.0,233.4,376.16
749.63,0.0,216.71,379.39
746.49,0.0,218.1,375.96
746.1,0.0,235.53,377.02
750.72,0.0,222.9,379.25
747.34,0.0,226.2,377.46
754.34,0.0,215.52,377.97
746.91,0.0,217.61,379.34
747.28,0.0,233.01,379.78
754.51,0.0,225.2,379.23
755.74,0.0,239.4,378.89
745.1,0.0,237.16,375.87
754.24,0.0,224.68,379.15
751.95,0.0,217.53,378.46
745.2,0.0,215.6,379.29
753.72,0.0,228.21,379.45
748.83,0.0,236.09,379.79
748.25,0.0,231.14,375.92
746.12,0.0,226.29,375.75
756.06,0.0,221.28,376.31
752.47,0.0,218.05,377.08
754.97,0.0,225.86,375.18
750.76,0.0,235.78,375.41
745.02,0.0,238.68,379.86
755.2,0.0,228.93,378.41
746.86,0.0,227.65,378.49
746.98,0.0,219.23,377.58
757.84,0.0,235.57,378.15
749.13,0.0,239.12,378.53
750.01,0.0,234.6,378.68
753.64,0.0,220.92,376.9
745.75,0.0,234.6,377.44
749.69,0.0,221.37,375.48
758.88,0.0,220.37,378.98
748.78,0.0,223.27,376.16
749.47,0.0,216.41,378.31
746.63,0.0,229.79,375.48
757.7,0.0,237.18,378.04
748.92,0.0,234.32,379.73
757.04,0.0,234.41,376.46
751.41,0.0,215.77,379.07
747.45,0.0,222.42,378.3
747.54,0.0,234.9,378.31
751.4,0.0,228.4,379.05
749.54,0.0,220.6,376.31
751.96,0.0,220.12,378.74
755.19,0.0,224.0,376.05
749.08,0.0,239.32,376.14
750.88,0.0,230.58,377.53
746.29,0.0,231.32,376.01
758.34,0.0,226.51,377.4
745.69,0.0,237.0,378.5
745.1,0.0,222.52,375.88
753.29,0.0,234.67,375.55
756.97,0.0,225.3,378.97
754.92,0.0,224.08,379.31
755.93,0.0,226.56,379.03
750.0,0.0,224.9,375.34
748.88,0.0,221.52,377.19
756.93,0.0,222.9,378.0
750.04,0.0,236.43,377.68
758.64,0.0,229.78,376.48
756.37,0.0,232.43,379.72
752.76,0.0,219.18,378.28
757.12,0.0,229.88,379.96
748.44,0.0,238.36,376.94
752.44,0.0,231.64,377.84
750.57,0.0,221.11,377.83
745.32,0.0,239.53,377.27
757.17,0.0,239.14,375.02
747.94,0.0,219.76,376.5
752.84,0.0,226.77,378.17
746.61,0.0,220.38,378.34
746.74,0.0,223.22,378.51
758.56,0.0,226.78,378.98
754.57,0.0,221.33,379.77
748.49,0.0,220.43,375.74
745.26,0.0,221.99,378.73
749.9,0.0,215.9,376.08
750.83,0.0,224.7,375.54
747.48,0.0,215.01,379.68
745.95,0.0,223.12,378.11
747.68,0.0,224.29,377.22
746.74,0.0,222.5,375.56
747.4,0.0,235.56,378.21
755.33,0.0,239.65,375.3
750.9,0.0,228.78,378.79
755.33,0.0,220.68,377.88
752.49,0.0,230.65,377.67
750.19,0.0,237.3,379.63
748.21,0.0,222.33,379.44
747.23,0.0,220.01,378.98
757.16,0.0,219.58,376.78
748.43,0.0,219.05,377.13
758.6,0.0,235.06,375.17
746.65,0.0,216.28,379.05
751.77,0.0,226.39,375.76
746.52,0.0,235.62,379.94
748.63,0.0,223.68,378.59
755.43,0.0,233.08,379.87
746.8,0.0,232.37,376.37
746.44,0.0,237.04,376.57
755.01,0.0,222.2,376.79
745.64,0.0,228.43,377.47
747.24,0.0,239.7,376.31
755.08,0.0,217.39,379.72
746.64,0.0,222.45,379.54
754.78,0.0,233.84,377.0
747.61,0.0,229.16,376.84
758.07,0.0,232.45,377.07
757.08,0.0,233.75,376.18
748.39,0.0,227.38,378.85
745.45,0.0,223.95,377.4
753.17,0.0,219.45,375.52
756.55,0.0,231.05,378.0
753.56,0.0,217.04,378.37
758.81,0.0,226.23,379.27
758.57,0.0,225.82,375.06
753.7,0.0,235.26,377.99
746.09,0.0,229.01,379.41
747.93,0.0,236.51,375.45
753.4,0.0,218.24,376.0
747.68,0.0,234.33,376.81
757.84,0.0,228.0,378.18
758.76,0.0,226.57,379.67
753.8,0.0,228.42,378.36
750.63,0.0,219.35,379.69
752.78,0.0,239.24,379.12
747.66,0.0,231.46,375.46
753.24,0.0,226.96,376.02
753.74,0.0,230.47,375.08
748.83,0.0,222.57,378.16
747.79,0.0,219.76,375.12
748.61,0.0,231.07,375.41
754.57,0.0,217.91,378.65
752.02,0.0,228.2,377.19
753.98,0.0,230.25,377.81
754.12,0.0,237.48,376.9
754.83,0.0,237.32,378.84
750.49,0.0,222.6,375.53
747.69,0.0,224.22,375.37
749.91,0.0,231.5,379.8
748.57,0.0,225.85,379.65
750.06,0.0,235.42,378.91
752.51,0.0,235.63,377.98
755.68,0.0,233.95,377.1
757.21,0.0,234.5,379.92
757.55,0.0,216.92,377.44
748.53,0.0,225.35,379.48
755.57,0.0,218.86,376.45
750.29,0.0,228.01,375.01
746.9,0.0,217.26,377.28
748.54,0.0,238.37,375.37
751.5,0.0,230.8,377.16
755.14,0.0,225.0,377.61
754.2,0.0,233.47,375.2
758.86,0.0,232.58,375.99
749.11,0.0,218.85,376.24
748.92,0.0,229.84,379.06
757.4,0.0,216.06,375.94
745.05,0.0,228.7,377.61
748.09,0.0,223.02,379.72
758.91,0.0,222.38,375.5
747.53,0.0,239.06,377.19
755.34,0.0,218.87,377.56
757.1,0.0,224.69,375.15
757.41,0.0,224.35,376.32
750.82,0.0,221.78,377.83
746.14,0.0,219.47,376.85
749.22,0.0,230.63,379.44
749.35,0.0,219.14,375.38
754.76,0.0,234.27,379.23
747.27,0.0,221.49,375.97
750.01,0.0,231.28,375.41
749.59,0.0,230.83,379.22
748.37,0.0,228.96,376.81
754.86,0.0,221.89,376.17
746.85,0.0,224.79,378.06
756.05,0.0,232.12,377.8
755.41,0.0,237.72,377.74
751.5,0.0,217.72,379.59
745.8,0.0,234.01,375.13
758.56,0.0,237.23,377.09
753.95,0.0,228.06,376.05
754.15,0.0,215.63,378.56
746.91,0.0,233.22,379.56
755.49,0.0,224.78,376.69
758.56,0.0,215.56,375.96
756.29,0.0,231.04,378.5
751.85,0.0,236.73,375.79
750.99,0.0,230.49,375.87
753.12,0.0,235.67,378.52
746.06,0.0,232.58,377.2
753.23,0.0,224.91,375.29
758.27,0.0,221.33,375.68
749.36,0.0,231.95,379.62
755.84,0.0,231.94,377.49
